relatedPlaintextFile,mainDocment,fundstelle,proclamation_nr,title,short,abbreviation,issuing_office,issuing_date,outline_nr,date,leadership,proclamation_sheet,proclamationType,attachments
"mbl-2024-562.txt","mbl-2024-562.pdf","Nds. MBl. - 2024, Nr. 562","562","Richtlinie über die Gewährung von Billigkeitsleistungen zum Ausgleich nicht gedeckter Ausgaben im öffentlichen Personennahverkehr im Zusammenhang mit dem Deutschlandticket im Jahr 2025 in Niedersachsen (Richtlinie Billigkeitsleistungen Deutschlandticket ÖPNV 2025)","","","","2024-11-11T23:00:00.000Z","93200","2024-11-15T08:38:31.817Z","MW","Nds. MBl.","Erlass","67370808065558776e2bb468_mbl-2024-562.pdf"
"mbl-2024-561.txt","mbl-2024-561.pdf","Nds. MBl. - 2024, Nr. 561","561","Beglaubigung von Anträgen auf Vereinigung und Teilung von Grundstücken","","","","2024-10-09T22:00:00.000Z","21160","2024-11-14T06:43:08.377Z","MI","Nds. MBl.","Runderlass","67359bb73f54a5c78981e9b1_mbl-2024-561.pdf"
"mbl-2024-560.txt","mbl-2024-560.pdf","Nds. MBl. - 2024, Nr. 560","560","Konsuln in der Bundesrepublik Deutschland","","","","2024-11-10T23:00:00.000Z","","2024-11-14T06:22:40.715Z","StK","Nds. MBl.","Bekanntmachung","673596fb3f54a5c78981e9ae_mbl-2024-560.pdf"
"mbl-2024-559.txt","mbl-2024-559.pdf","Nds. MBl. - 2024, Nr. 559","559","Umzugskostenrecht und Trennungsgeldrecht; Anwendung des § 120 NBG","","","","2024-11-13T23:00:00.000Z","20444","2024-11-14T06:14:28.637Z","MF","Nds. MBl.","Gem. Runderlass","6735948e3f54a5c78981e9ab_mbl-2024-559.pdf"
"mbl-2024-558.txt","mbl-2024-558.pdf","Nds. MBl. - 2024, Nr. 558","558","Richtlinie über die Gewährung von Zuwendungen zur Förderung von familienunterstützenden Maßnahmen (Richtlinie Familienförderung)","","","","2024-11-05T23:00:00.000Z","21147","2024-11-14T06:03:47.398Z","MS","Nds. MBl.","Erlass","673592893f54a5c78981e9a8_mbl-2024-558.pdf"
"mbl-2024-557.txt","mbl-2024-557.pdf","Nds. MBl. - 2024, Nr. 557","557","Gewährung besoldungsrechtlicher Aufwandsentschädigungen im Bereich der Kommunalverwaltung","","","","2024-11-06T23:00:00.000Z","20441","2024-11-14T05:52:27.230Z","MI","Nds. MBl.","Gem. Runderlass","67358ff73f54a5c78981e9a5_mbl-2024-557.pdf"
"mbl-2024-556.txt","mbl-2024-556.pdf","Nds. MBl. - 2024, Nr. 556","556","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (Norddeutsche Flüssigzucker GmbH & Co. KG, Werk Nordstemmen)","","","","2024-11-12T23:00:00.000Z","","2024-11-13T07:49:39.480Z","GAA Hannover","Nds. MBl.","Bekanntmachung","673457d24d180222b1a141eb_mbl-2024-556.pdf"
"mbl-2024-555.txt","mbl-2024-555.pdf","Nds. MBl. - 2024, Nr. 555","555","Bekanntmachung über die bundeseinheitliche Praxis bei der Überwachung der Emissionen aus Kleinfeuerungsanlagen","","","","2024-11-12T23:00:00.000Z","","2024-11-13T07:49:37.052Z","GAA Hildesheim","Nds. MBl.","Bekanntmachung","673457774d180222b1a141e8_mbl-2024-555.pdf"
"mbl-2024-554.txt","mbl-2024-554.pdf","Nds. MBl. - 2024, Nr. 554","554","Entscheidung nach dem BImSchG; Öffentliche Bekanntmachung (Graalmann GmbH, 26810 Westoverledingen)","","","","2024-11-03T23:00:00.000Z","","2024-11-13T07:49:34.492Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","6734573d4d180222b1a141e5_mbl-2024-554.pdf"
"mbl-2024-553.txt","mbl-2024-553.pdf","Nds. MBl. - 2024, Nr. 553","553","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (O-I Germany GmbH & Co. KG, Werk Holzminden)","","","","2024-11-12T23:00:00.000Z","","2024-11-13T07:49:24.524Z","GAA Hannover","Nds. MBl.","Bekanntmachung","673456f14d180222b1a141e2_mbl-2024-553.pdf"
"mbl-2024-552.txt","mbl-2024-552.pdf","Nds. MBl. - 2024, Nr. 552","552","Vorhaben nach dem Energiewirtschaftsgesetz; Planfeststellungsverfahren für die Errichtung einer Wasserstoff-Verbindungsleitung zwischen Hamburg-Moorburg und Niedersachsen-Leversen (Hamburger Energienetze GmbH)","","","","2024-10-29T23:00:00.000Z","","2024-11-13T07:49:22.156Z","LBEG","Nds. MBl.","Bekanntmachung","673456aa4d180222b1a141de_mbl-2024-552.pdf"
"mbl-2024-551.txt","mbl-2024-551.pdf","Nds. MBl. - 2024, Nr. 551","551","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (IVH Industriepark und Verwertungszentrum Harz GmbH, Goslar)","","","","2024-11-12T23:00:00.000Z","","2024-11-13T07:49:15.072Z","GAA Braunschweig","Nds. MBl.","Bekanntmachung","673456644d180222b1a141db_mbl-2024-551.pdf"
"mbl-2024-550.txt","mbl-2024-550.pdf","Nds. MBl. - 2024, Nr. 550","550","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (Planet Production GmbH, Dortmund)","","","","2024-11-12T23:00:00.000Z","","2024-11-13T07:49:10.876Z","GAA Hannover","Nds. MBl.","Bekanntmachung","673455004d180222b1a141d8_mbl-2024-550.pdf"
"mbl-2024-549.txt","mbl-2024-549.pdf","Nds. MBl. - 2024, Nr. 549","549","Genehmigungsverfahren nach dem BImSchG; Öffentliche Bekanntmachung (EWE HYDROGEN GmbH, Emden)","","","","2024-11-12T23:00:00.000Z","","2024-11-13T07:49:08.208Z","GAA Oldenburg","Nds. MBl.","Bekanntmachung","673454bf4d180222b1a141d5_mbl-2024-549.pdf"
"mbl-2024-548.txt","mbl-2024-548.pdf","Nds. MBl. - 2024, Nr. 548","548","Auslandsreisekostenrecht; Neufestsetzung der Auslandstage- und Auslandsübernachtungsgelder ab 01.01.2025","","","","2024-11-11T23:00:00.000Z","20444","2024-11-12T09:11:13.411Z","MF","Nds. MBl.","Runderlass","67331b86ad5e58eb1168972f_mbl-2024-548.pdf"
"mbl-2024-547.txt","mbl-2024-547.pdf","Nds. MBl. - 2024, Nr. 547","547","Einführung in die Laufbahnaufgaben nach dem abgeschlossenen Studiengang „Öffentliche Verwaltung“ an der Hochschule Osnabrück","","","","2024-10-24T22:00:00.000Z","20411","2024-11-12T08:54:46.299Z","MI","Nds. MBl.","Runderlass","673317acad5e58eb1168972c_mbl-2024-547.pdf"
"mbl-2024-546.txt","mbl-2024-546.pdf","Nds. MBl. - 2024, Nr. 546","546","Durchführung des Gemeindeverkehrsfinanzierungsgesetzes (GVFG)  i. d. F. der Bekanntmachung vom 13.3.1972 (BGBl. I S. 501)","","","","2024-11-05T23:00:00.000Z","92200000050001","2024-11-12T08:45:11.684Z","MW","Nds. MBl.","Runderlass","67331562ad5e58eb11689729_mbl-2024-546.pdf"
"mbl-2024-545.txt","mbl-2024-545.pdf","Nds. MBl. - 2024, Nr. 545","545","Beschäftigung von Dozentinnen und Dozenten an der Polizeiakademie Niedersachsen in den Studiengebieten 1 bis 4","","","","2024-11-11T23:00:00.000Z","20462","2024-11-12T06:27:05.186Z","MI","Nds. MBl.","Erlass","6732f50aad5e58eb11689726_mbl-2024-545.pdf"
"mbl-2024-544.txt","mbl-2024-544.pdf","Nds. MBl. - 2024, Nr. 544","544","Umsatzsteuerrechtliche Behandlung von Amtshandlungen und Leistungen der Gutachterausschüsse und des Oberen Gutachterausschusses für Grundstückswerte","","","","2024-11-04T23:00:00.000Z","21160","2024-11-12T06:16:54.427Z","MI","Nds. MBl.","Runderlass","6732f2adad5e58eb11689723_mbl-2024-544.pdf"
"mbl-2024-543.txt","mbl-2024-543.pdf","Nds. MBl. - 2024, Nr. 543","543","Erfassung und statistische Auswertung des Unfallgeschehens von Beamtinnen und Beamten","","","","2024-10-28T23:00:00.000Z","20442","2024-11-12T06:04:30.159Z","MF","Nds. MBl.","Runderlass","6732efb0ad5e58eb11689720_mbl-2024-543.pdf"
"mbl-2024-542.txt","mbl-2024-542.pdf","Nds. MBl. - 2024, Nr. 542","542","Richtlinien über die Gewährung von Zuwendungen zur Förderung der berufsbegleitenden Qualifizierung für pädagogische Fachkräfte zur Praxismentorin oder zum Praxismentor in Kindertageseinrichtungen sowie zur Förderung der Zusammenarbeit zwischen Kindertageseinrichtungen und ausbildenden Schulen durch regionale Vernetzungstagungen (RL Praxismentoring und Vernetzung für Kitas)","","","","2024-11-11T23:00:00.000Z","21133","2024-11-12T05:47:58.555Z","MK","Nds. MBl.","Erlass","6732ebe0ad5e58eb1168971d_mbl-2024-542.pdf"
"mbl-2024-541.txt","mbl-2024-541.pdf","Nds. MBl. - 2024, Nr. 541","541","Zusammenarbeit zwischen den für die Lebensmittelüberwachung und den Öffentlichen Gesundheitsdienst zuständigen Behörden beim Management lebensmittelbedingter Krankheitsausbrüche","","","","2024-11-05T23:00:00.000Z","78560","2024-11-11T08:30:01.050Z","ML","Nds. MBl.","Gem. Runderlass","6731c02cf27cc9789806867d_mbl-2024-541.pdf"
"mbl-2024-540.txt","mbl-2024-540.pdf","Nds. MBl. - 2024, Nr. 540","540","Einführung der „Hinweise zum Schallimmissionsschutz bei Windkraftanlagen (WKA)' der Bund/Länder-Arbeitsgemeinschaft für Immissionsschutz (LAI)","","","","2024-11-03T23:00:00.000Z","28500","2024-11-11T08:13:47.890Z","MU","Nds. MBl.","Runderlass","6731bc84f27cc9789806867a_mbl-2024-540.pdf"
"mbl-2024-539.txt","mbl-2024-539.pdf","Nds. MBl. - 2024, Nr. 539","539","Richtlinie über die Gewährung von Zuwendungen zur Förderung der Teilhabe von zugewanderten Menschen und des gesellschaftlichen Zusammenhalts (Richtlinie Teilhabe und Zusammenhalt)","","","","2024-11-07T23:00:00.000Z","27400","2024-11-08T06:34:52.880Z","MS","Nds. MBl.","Erlass","672db0d3ab94b94736c347ae_mbl-2024-539.pdf"
"mbl-2024-538.txt","mbl-2024-538.pdf","Nds. MBl. - 2024, Nr. 538","538","Gewährung von Anwärtersonderzuschlägen an Beamtinnen und Beamte auf Widerruf im Vorbereitungsdienst in der Fachrichtung Feuerwehr","","","","2024-11-06T23:00:00.000Z","20441","2024-11-08T06:25:30.337Z","MF","Nds. MBl.","Runderlass","672daeaeab94b94736c347ab_mbl-2024-538.pdf"
"mbl-2024-537.txt","mbl-2024-537.pdf","Nds. MBl. - 2024, Nr. 537","537","Richtlinie über die Gewährung von Billigkeitsleistungen zur Förderung der Kosten für die bei der Bekämpfung des Hochwassers 2023/2024 eingesetzten Einheiten und Einrichtungen des Katastrophenschutzes und des Brandschutzes in Niedersachsen","","","","2024-11-07T23:00:00.000Z","21100","2024-11-08T06:13:54.118Z","MI","Nds. MBl.","Runderlass","672dabebab94b94736c347a8_mbl-2024-537.pdf"
"mbl-2024-536.txt","mbl-2024-536.pdf","Nds. MBl. - 2024, Nr. 536","536","Richtlinie über die Gewährung von Zuwendungen zur Förderung der Kosten zur Bekämpfung des Hochwassers 2023/2024 in Niedersachsen","","","","2024-11-07T23:00:00.000Z","21100","2024-11-08T06:00:32.414Z","MI","Nds. MBl.","Runderlass","672da8c0ab94b94736c347a5_mbl-2024-536.pdf"
"mbl-2024-535.txt","mbl-2024-535.pdf","Nds. MBl. - 2024, Nr. 535","535","Honorarkonsuln in der Bundesrepublik Deutschland","","","","2024-11-04T23:00:00.000Z","","2024-11-08T05:45:58.418Z","StK","Nds. MBl.","Bekanntmachung","672da572ab94b94736c347a2_mbl-2024-535.pdf"
"mbl-2024-534.txt","mbl-2024-534.pdf","Nds. MBl. - 2024, Nr. 534","534","Richtlinien über die Gewährung von Zuwendungen zur Förderung der technischen Ausrüstung der kommunalen Warninfrastruktur","Sirenenförderrichtlinien","","","2024-11-06T23:00:00.000Z","21100","2024-11-07T09:02:59.000Z","MI","Nds. MBl.","Runderlass","672c82168766b6f0a547c40d_mbl-2024-534.pdf"
"mbl-2024-533.txt","mbl-2024-533.pdf","Nds. MBl. - 2024, Nr. 533","533","Satzung über die Erhebung von Gebühren im Jahre 2025 für die Lagerung, Verarbeitung und endgültige Beseitigung von Falltieren","","","","2024-10-28T23:00:00.000Z","","2024-11-07T07:32:21.999Z","ML","Nds. MBl.","Bekanntmachung","672c6ca78766b6f0a547c40a_mbl-2024-533.pdf"
"mbl-2024-532.txt","mbl-2024-532.pdf","Nds. MBl. - 2024, Nr. 532","532","Beiträge zur Tierseuchenkasse für das Jahr 2025","","","","2024-11-03T23:00:00.000Z","","2024-11-07T07:16:39.519Z","ML","Nds. MBl.","Bekanntmachung","672c69248766b6f0a547c407_mbl-2024-532.pdf"
"mbl-2024-531.txt","mbl-2024-531.pdf","Nds. MBl. - 2024, Nr. 531","531","Verbot der Annahme von Belohnungen, Geschenken und sonstigen Vorteilen","","","","2024-10-14T22:00:00.000Z","20411","2024-11-07T06:40:41.509Z","MI","Nds. MBl.","Gem. Runderlass","672c60708766b6f0a547c404_mbl-2024-531.pdf"
"mbl-2024-530.txt","mbl-2024-530.pdf","Nds. MBl. - 2024, Nr. 530","530","Richtlinie über die Gewährung von Zuwendungen für Investitionen in der Tagesbetreuung für Kinder im Alter von drei Jahren bis zur Einschulung (RIT)","","","","2024-11-06T23:00:00.000Z","21133","2024-11-07T06:20:05.988Z","MK","Nds. MBl.","Erlass","672c5bee8766b6f0a547c401_mbl-2024-530.pdf"
"mbl-2024-529.txt","mbl-2024-529.pdf","Nds. MBl. - 2024, Nr. 529","529","Aufhebung des Evangelisch-lutherischen Gesamtverbandes Hameln","","","","2024-10-22T22:00:00.000Z","","2024-11-06T13:15:54.042Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b6bf30fec429257a6131a_mbl-2024-529.pdf"
"mbl-2024-528.txt","mbl-2024-528.pdf","Nds. MBl. - 2024, Nr. 528","528","Erweiterung des Evangelisch-lutherischen Kindertagesstättenverbandes Grafschaft Diepholz um die Kirchengemeinde Wetschen","","","","2024-01-15T23:00:00.000Z","","2024-11-06T13:15:51.678Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b6bb50fec429257a61317_mbl-2024-528.pdf"
"mbl-2024-527.txt","mbl-2024-527.pdf","Nds. MBl. - 2024, Nr. 527","527","Errichtung des Evangelisch-lutherischen Kirchengemeindeverbandes Kirche im Wesertal","","","","2023-05-29T22:00:00.000Z","","2024-11-06T13:15:49.358Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b6b750fec429257a61314_mbl-2024-527.pdf"
"mbl-2024-526.txt","mbl-2024-526.pdf","Nds. MBl. - 2024, Nr. 526","526","Errichtung der Evangelisch-lutherischen Gesamtkirchengemeinde Wesermünde Nord-West","","","","2023-05-29T22:00:00.000Z","","2024-11-06T13:15:47.470Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b6b260fec429257a61311_mbl-2024-526.pdf"
"mbl-2024-525.txt","mbl-2024-525.pdf","Nds. MBl. - 2024, Nr. 525","525","Erweiterung des Evangelisch-lutherischen Kindertagesstättenverbandes Rotenburg-Verden um die Dom-Kirchengemeinde Verden","","","","2024-01-15T23:00:00.000Z","","2024-11-06T13:11:13.124Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b6acb0fec429257a6130e_mbl-2024-525.pdf"
"mbl-2024-524.txt","mbl-2024-524.pdf","Nds. MBl. - 2024, Nr. 524","524","Erweiterung des Evangelisch-lutherischen Kindertagesstättenverbandes Leine-Solling um die Kirchengemeinde Uslar","","","","2023-06-04T22:00:00.000Z","","2024-11-06T13:11:09.164Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b6a870fec429257a6130b_mbl-2024-524.pdf"
"mbl-2024-523.txt","mbl-2024-523.pdf","Nds. MBl. - 2024, Nr. 523","523","Errichtung der Evangelisch-lutherischen Gesamtkirchengemeinde Syke-Barrien-Heiligenfelde","","","","2022-12-29T23:00:00.000Z","","2024-11-06T13:11:07.180Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b6a430fec429257a61308_mbl-2024-523.pdf"
"mbl-2024-522.txt","mbl-2024-522.pdf","Nds. MBl. - 2024, Nr. 522","522","Errichtung des Evangelisch-lutherischen Kirchengemeindeverbandes Südregion im Kirchenkreis Stolzenau-Loccum","","","","2024-04-23T22:00:00.000Z","","2024-11-06T13:11:05.196Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b6a020fec429257a61305_mbl-2024-522.pdf"
"mbl-2024-521.txt","mbl-2024-521.pdf","Nds. MBl. - 2024, Nr. 521","521","Errichtung der Evangelisch-lutherischen Gesamtkirchengemeinde Ströhen-Wagenfeld","","","","2022-12-22T23:00:00.000Z","","2024-11-06T13:11:01.964Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b693e0fec429257a61302_mbl-2024-521.pdf"
"mbl-2024-520.txt","mbl-2024-520.pdf","Nds. MBl. - 2024, Nr. 520","520","Erweiterung der Evangelisch-lutherischen Gesamtkirchengemeinde Lehrter Land","","","","2023-12-12T23:00:00.000Z","","2024-11-06T13:10:59.756Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b68ef0fec429257a612ff_mbl-2024-520.pdf"
"mbl-2024-519.txt","mbl-2024-519.pdf","Nds. MBl. - 2024, Nr. 519","519","Umwandlung des Evangelisch-lutherischen Gesamtverbandes Stade in einen Kirchengemeindeverband","","","","2022-12-22T23:00:00.000Z","","2024-11-06T13:10:57.996Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b684c0fec429257a612fc_mbl-2024-519.pdf"
"mbl-2024-518.txt","mbl-2024-518.pdf","Nds. MBl. - 2024, Nr. 518","518","Errichtung des Evangelisch-lutherischen Kirchengemeindeverbandes Region Rinteln","","","","2024-04-23T22:00:00.000Z","","2024-11-06T13:10:53.228Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b67860fec429257a612f9_mbl-2024-518.pdf"
"mbl-2024-517.txt","mbl-2024-517.pdf","Nds. MBl. - 2024, Nr. 517","517","Errichtung des Evangelisch-lutherischen Kirchengemeindeverbandes Nord im Kirchenkreis Nienburg","","","","2024-04-23T22:00:00.000Z","","2024-11-06T13:10:50.824Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b67450fec429257a612f6_mbl-2024-517.pdf"
"mbl-2024-516.txt","mbl-2024-516.pdf","Nds. MBl. - 2024, Nr. 516","516","Errichtung des Evangelisch-lutherischen Kirchengemeindeverbandes Nienburg-Süd","","","","2024-04-23T22:00:00.000Z","","2024-11-06T12:54:19.324Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b66cf0fec429257a612f3_mbl-2024-516.pdf"
"mbl-2024-515.txt","mbl-2024-515.pdf","Nds. MBl. - 2024, Nr. 515","515","Errichtung des Evangelisch-lutherischen Kirchengemeindeverbandes Melle-West","","","","2023-10-08T22:00:00.000Z","","2024-11-06T12:54:17.072Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b668d0fec429257a612f0_mbl-2024-515.pdf"
"mbl-2024-514.txt","mbl-2024-514.pdf","Nds. MBl. - 2024, Nr. 514","514","Errichtung der Evangelisch-lutherischen Gesamtkirchengemeinde Linden-Limmer","","","","2023-12-12T23:00:00.000Z","","2024-11-06T12:54:13.956Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b662e0fec429257a612ed_mbl-2024-514.pdf"
"mbl-2024-513.txt","mbl-2024-513.pdf","Nds. MBl. - 2024, Nr. 513","513","Errichtung der Evangelisch-lutherischen Gesamtkirchengemeinde Hoya-Hilgermissen","","","","2023-11-29T23:00:00.000Z","","2024-11-06T12:54:12.004Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b65df0fec429257a612ea_mbl-2024-513.pdf"
"mbl-2024-512.txt","mbl-2024-512.pdf","Nds. MBl. - 2024, Nr. 512","512","Aufhebung der Evangelisch-lutherischen Heilig-Geist-Kirchengemeinde Hannover","","","","2024-09-17T22:00:00.000Z","","2024-11-06T12:54:10.164Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b658d0fec429257a612e7_mbl-2024-512.pdf"
"mbl-2024-511.txt","mbl-2024-511.pdf","Nds. MBl. - 2024, Nr. 511","511","Erweiterung des Verbandes evangelisch-lutherischer Kindertagesstätten im Kirchenkreis Hameln-Pyrmont um die Kirchengemeinden Bad Münder, Groß Berkel und Tündern","","","","2023-06-20T22:00:00.000Z","","2024-11-06T12:54:06.396Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b65370fec429257a612e4_mbl-2024-511.pdf"
"mbl-2024-510.txt","mbl-2024-510.pdf","Nds. MBl. - 2024, Nr. 510","510","Errichtung des Evangelisch-lutherischen Kirchengemeindeverbandes Göttingen-West","","","","2023-10-08T22:00:00.000Z","","2024-11-06T12:54:04.004Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b64dd0fec429257a612e1_mbl-2024-510.pdf"
"mbl-2024-509.txt","mbl-2024-509.pdf","Nds. MBl. - 2024, Nr. 509","509","Errichtung des Evangelisch-lutherischen Friedhofsverbandes im Osnabrücker Land","","","","2023-11-29T23:00:00.000Z","","2024-11-06T12:53:58.320Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b63ae0fec429257a612de_mbl-2024-509.pdf"
"mbl-2024-508.txt","mbl-2024-508.pdf","Nds. MBl. - 2024, Nr. 508","508","Errichtung der Evangelisch-lutherischen Gesamtkirchengemeinde Eldagsen und Finiendörfer","","","","2023-05-29T22:00:00.000Z","","2024-11-06T12:53:56.256Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b635b0fec429257a612db_mbl-2024-508.pdf"
"mbl-2024-507.txt","mbl-2024-507.pdf","Nds. MBl. - 2024, Nr. 507","507","Erweiterung der Evangelisch-lutherischen Gesamtkirchengemeinde Kirchspiel Elbe-Heide-Seege","","","","2023-08-15T22:00:00.000Z","","2024-11-06T12:37:31.491Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b62820fec429257a612d8_mbl-2024-507.pdf"
"mbl-2024-506.txt","mbl-2024-506.pdf","Nds. MBl. - 2024, Nr. 506","506","Errichtung des Evangelisch-lutherischen Kirchengemeindeverbandes Zwischen Elbe und Seeve im Kirchenkreis Winsen (Luhe)","","","","2023-12-21T23:00:00.000Z","","2024-11-06T12:37:27.851Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b62440fec429257a612d5_mbl-2024-506.pdf"
"mbl-2024-505.txt","mbl-2024-505.pdf","Nds. MBl. - 2024, Nr. 505","505","Erweiterung des Evangelisch-lutherischen Kindertagesstättenverbandes Harzer Land um die Kirchengemeinde Echte","","","","2024-06-17T22:00:00.000Z","","2024-11-06T12:37:22.527Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b61d10fec429257a612d2_mbl-2024-505.pdf"
"mbl-2024-504.txt","mbl-2024-504.pdf","Nds. MBl. - 2024, Nr. 504","504","Erweiterung des Evangelisch-lutherischen Kindertagesstättenverbandes Wesermünde um die Kirchengemeinden Dorum und Spieka","","","","2024-06-17T22:00:00.000Z","","2024-11-06T12:37:20.419Z","Evangelisch-lutherische Landeskirche Hannovers","Nds. MBl.","Bekanntmachung","672b615a0fec429257a612cf_mbl-2024-504.pdf"
